user_id,exercise1,exercise2,exercise3,date,time,user_mbti
a1907,마라톤,수영,클라이밍,"화, 수, 일","오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a1908,스키,수영,마라톤,"월, 화, 토","오전, 밤",ISFJ
a1909,헬스,사이클,아이스스케이트,"월, 화, 수, 목, 금, 토, 일",밤,ENFJ
a1910,요가,필라테스,주짓수,"월, 화, 수, 목, 금, 토, 일","늦은 오후, 저녁, 밤",INFJ
a1911,태권도,볼링,탁구,"월, 수, 목, 금, 토","이른 오전, 오전, 오후, 저녁",ESFP
a1912,필라테스,무에타이,사이클,"수, 목","오전, 저녁",ESTP
a1913,아이스스케이트,배구,등산,일,늦은 오후,ESTP
a1914,수영,마라톤,볼링,금,"이른 오전, 오전, 저녁, 밤",ENTP
a1915,요가,무에타이,피구,"월, 화, 목, 금, 토, 일",오후,ESTJ
a1916,골프/스크린골프,축구,볼링,"수, 금, 토",밤,INFP
a1917,태권도,클라이밍,유도,"수, 목, 토, 일","오전, 오후, 늦은 오후, 저녁",ENFP
a1918,테니스,수영,족구,"목, 금, 토, 일",이른 오전,ESTJ
a1919,스노보드,러닝,요가,"월, 화, 목, 금, 토, 일","오후, 저녁",ESFJ
a1920,배드민턴,유도,아이스스케이트,수,밤,ENFP
a1921,헬스,야구,러닝,"월, 화","오전, 오후, 늦은 오후",INTP
a1922,볼링,농구,아이스스케이트,"수, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a1923,요가,족구,피구,"월, 화, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a1924,크로스핏,등산,주짓수,"화, 수, 목, 토, 일",밤,ENTP
a1925,주짓수,족구,풋살,"월, 수, 금","이른 오전, 오전, 늦은 오후, 저녁, 밤",ENTP
a1926,골프/스크린골프,발야구,클라이밍,"목, 일","오후, 저녁",ESFJ
a1927,태권도,필라테스,헬스,"화, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENTJ
a1928,서핑,등산,스쿼시,"월, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a1929,피구,사이클,수영,"월, 화, 수, 목, 금, 토, 일","오전, 오후, 저녁",ESFP
a1930,마라톤,축구,스키,"월, 화, 수","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a1931,태권도,야구,배드민턴,"월, 화, 목, 토","이른 오전, 오전, 오후",ESTP
a1932,크로스핏,인라인스케이트,스키,"월, 목, 금, 일","오전, 오후, 저녁",ISFJ
a1933,태권도,풋살,골프/스크린골프,"화, 수, 목, 금, 토, 일","오전, 늦은 오후, 저녁",INTP
a1934,복싱,클라이밍,농구,"목, 금, 토, 일","이른 오전, 오전, 늦은 오후, 저녁",ESFP
a1935,발야구,스노보드,야구,"월, 화, 수, 목, 금","오전, 오후, 저녁, 밤",ISTP
a1936,아이스스케이트,태권도,무에타이,"월, 화, 수, 목, 금, 토, 일","오후, 늦은 오후",ESFJ
a1937,수영,헬스,러닝,"수, 토",저녁,ESFP
a1938,볼링,서핑,주짓수,"월, 화, 수, 토","저녁, 밤",ISTP
a1939,클라이밍,스쿼시,배드민턴,"월, 화, 수, 목, 금","이른 오전, 오전, 늦은 오후, 저녁, 밤",INFP
a1940,풋살,사이클,러닝,"화, 수, 토",이른 오전,ENFP
a1941,마라톤,등산,유도,"월, 화, 수, 목, 토, 일","오전, 밤",ISFP
a1942,골프/스크린골프,사이클,등산,"월, 화, 수, 목, 토, 일","오후, 늦은 오후, 저녁, 밤",INFJ
a1943,아이스스케이트,스노보드,복싱,"월, 화, 수","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a1944,클라이밍,마라톤,볼링,"화, 수, 목, 금, 일",밤,INFJ
a1945,등산,피구,스키,"금, 토","오전, 늦은 오후, 밤",ESFP
a1946,태권도,요가,스키,"월, 화","오전, 늦은 오후",INTJ
a1947,수영,태권도,축구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 밤",ISTP
a1948,필라테스,축구,배구,"월, 화, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ISTP
a1949,스키,복싱,크로스핏,"월, 화, 수, 목, 금, 일","이른 오전, 늦은 오후, 밤",ISTJ
a1950,러닝,태권도,스쿼시,"월, 화, 금, 토, 일","오전, 오후, 늦은 오후, 저녁, 밤",INFJ
a1951,스노보드,인라인스케이트,볼링,"월, 화, 수, 목","오전, 오후, 저녁, 밤",ISFJ
a1952,발야구,축구,풋살,"수, 토",오전,ESFJ
a1953,스노보드,테니스,아이스스케이트,"월, 화, 수, 금, 토, 일","이른 오전, 오전, 저녁, 밤",ESTJ
a1954,인라인스케이트,스쿼시,유도,"화, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFJ
a1955,피구,사이클,농구,"화, 토","이른 오전, 오전, 저녁",ENTP
a1956,요가,크로스핏,태권도,"수, 금, 토",저녁,ENTJ
a1957,필라테스,배구,농구,"화, 수, 금, 토","오후, 밤",ISFJ
a1958,마라톤,필라테스,스쿼시,"월, 화, 수, 목, 금, 토, 일",늦은 오후,INTJ
a1959,아이스스케이트,복싱,크로스핏,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",ENTJ
a1960,볼링,수영,러닝,"수, 목, 토, 일","늦은 오후, 저녁, 밤",ENTP
a1961,발야구,스노보드,필라테스,"월, 화, 수, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a1962,사이클,복싱,족구,월,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFJ
a1963,크로스핏,족구,요가,"수, 일","저녁, 밤",ISFP
a1964,족구,서핑,주짓수,"월, 화, 수, 목, 금, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a1965,야구,유도,발야구,"월, 화, 수, 목, 토, 일",늦은 오후,ESFP
a1966,보드,스쿼시,사이클,"화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTP
a1967,스노보드,스쿼시,볼링,"월, 화, 수, 목, 금, 토, 일","이른 오전, 늦은 오후",ENFJ
a1968,유도,피구,무에타이,"월, 화, 수, 목, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFP
a1969,태권도,스쿼시,발야구,"목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a1970,헬스,무에타이,축구,"수, 토","이른 오전, 오후, 밤",ESFP
a1971,러닝,유도,축구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁",INTJ
a1972,테니스,마라톤,필라테스,"월, 화, 일","이른 오전, 늦은 오후, 저녁, 밤",ISFP
a1973,사이클,골프/스크린골프,클라이밍,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTJ
a1974,농구,풋살,배구,화,"이른 오전, 오전, 오후, 늦은 오후, 밤",INTP
a1975,배드민턴,복싱,족구,"금, 토","오전, 늦은 오후, 밤",INTJ
a1976,무에타이,요가,스키,"월, 화, 수, 일",오전,ESFJ
a1977,요가,클라이밍,헬스,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁",INFJ
a1978,스키,풋살,무에타이,"월, 수, 목, 금","이른 오전, 오전, 밤",ESTJ
a1979,수영,사이클,스키,"월, 화, 수, 목, 금, 토","이른 오전, 저녁, 밤",ENFP
a1980,무에타이,피구,주짓수,수,"이른 오전, 오후, 늦은 오후, 저녁, 밤",ESTJ
a1981,요가,피구,스쿼시,"월, 화, 수, 토","오전, 오후, 저녁, 밤",ESTP
a1982,크로스핏,배구,수영,"월, 화, 목, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFJ
a1983,요가,아이스스케이트,피구,화,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTJ
a1984,헬스,농구,발야구,"화, 수, 목, 금, 일","오후, 저녁, 밤",ENFJ
a1985,사이클,마라톤,피구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 밤",ESFJ
a1986,인라인스케이트,스노보드,서핑,"월, 수, 금, 일","늦은 오후, 저녁, 밤",ISFJ
a1987,필라테스,발야구,스노보드,"월, 화, 수, 목","오전, 오후, 밤",ISFP
a1988,무에타이,테니스,필라테스,"월, 화, 수, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENTJ
a1989,크로스핏,풋살,유도,"화, 목, 금","이른 오전, 오전, 늦은 오후, 저녁, 밤",ISTJ
a1990,인라인스케이트,보드,태권도,"화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후",ISTJ
a1991,아이스스케이트,보드,크로스핏,"월, 화, 수, 금, 토, 일","저녁, 밤",ENTJ
a1992,아이스스케이트,발야구,스쿼시,"화, 수, 목, 금, 토, 일","이른 오전, 밤",ENFP
a1993,헬스,유도,필라테스,"화, 수","이른 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a1994,클라이밍,풋살,필라테스,월,이른 오전,ISTP
a1995,피구,테니스,마라톤,"수, 목, 금, 토, 일",저녁,INFJ
a1996,야구,아이스스케이트,서핑,월,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFP
a1997,풋살,필라테스,무에타이,목,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a1998,농구,크로스핏,태권도,"화, 금, 일",늦은 오후,ISFJ
a1999,스키,탁구,배드민턴,"화, 수, 목, 토","이른 오전, 늦은 오후, 저녁, 밤",ISTP
a2000,크로스핏,필라테스,헬스,"수, 목, 토","이른 오전, 오전, 오후, 늦은 오후, 밤",ENTJ
a2001,서핑,스키,러닝,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 저녁",INFP
a2002,골프/스크린골프,풋살,테니스,"월, 화, 금, 토",밤,INTP
a2003,보드,서핑,스쿼시,"수, 목, 금","오전, 오후, 늦은 오후",ESTP
a2004,배구,크로스핏,서핑,"월, 목, 금","이른 오전, 오전, 오후, 늦은 오후, 저녁",INTJ
a2005,헬스,볼링,요가,"화, 금, 일",이른 오전,ENTJ
a2006,클라이밍,피구,테니스,"화, 금, 토, 일",오후,ISFP
a2007,태권도,유도,등산,"월, 수, 토","이른 오전, 오후, 밤",ENFJ
a2008,스쿼시,러닝,탁구,"월, 금, 토","저녁, 밤",ESTP
a2009,배드민턴,크로스핏,스노보드,"월, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",INTP
a2010,등산,복싱,크로스핏,"월, 화, 수, 금, 토, 일","오후, 밤",ESFP
a2011,무에타이,스키,사이클,금,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a2012,등산,헬스,보드,"월, 화, 수, 금, 일","오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a2013,필라테스,크로스핏,사이클,"월, 화, 수, 목, 금, 토, 일",이른 오전,ESFJ
a2014,풋살,필라테스,배구,"월, 화, 수, 목, 금, 일","오전, 오후, 늦은 오후, 밤",INFJ
a2015,태권도,복싱,사이클,"월, 화, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",INFP
a2016,아이스스케이트,무에타이,풋살,"화, 수, 목, 금, 토, 일","오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a2017,야구,클라이밍,요가,"화, 수, 목, 토",늦은 오후,ISTJ
a2018,클라이밍,보드,러닝,"화, 금, 토","이른 오전, 늦은 오후, 저녁, 밤",INTJ
a2019,탁구,태권도,아이스스케이트,금,"오후, 저녁",ESTP
a2020,배드민턴,축구,발야구,일,"이른 오전, 오후, 늦은 오후, 밤",INFP
a2021,주짓수,볼링,아이스스케이트,"화, 금, 토, 일","오전, 늦은 오후, 저녁",ISTP
a2022,필라테스,풋살,무에타이,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ESFJ
a2023,스쿼시,피구,축구,"수, 목, 금","이른 오전, 오전, 오후, 저녁",ESFJ
a2024,아이스스케이트,탁구,러닝,"월, 화, 수, 목, 금, 토","오전, 밤",ISTJ
a2025,러닝,등산,무에타이,"화, 금","늦은 오후, 저녁",ISTP
a2026,야구,수영,배구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",INTP
a2027,인라인스케이트,스키,축구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENTP
a2028,서핑,배드민턴,유도,"월, 화, 수, 목, 금, 토, 일",늦은 오후,ENFP
a2029,서핑,보드,발야구,"월, 화, 수, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁",ESFP
a2030,배구,주짓수,아이스스케이트,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 밤",INFJ
a2031,야구,족구,스쿼시,"월, 화",오후,ENTJ
a2032,피구,요가,골프/스크린골프,"월, 목, 금, 일","늦은 오후, 저녁",ESFP
a2033,야구,헬스,수영,"월, 금, 토","이른 오전, 오전, 오후, 늦은 오후",ISTJ
a2034,수영,스키,축구,"화, 금",이른 오전,ESFJ
a2035,스쿼시,클라이밍,골프/스크린골프,"월, 화, 수, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFP
a2036,테니스,서핑,주짓수,"월, 화, 수, 목, 금","이른 오전, 저녁",ESTJ
a2037,수영,아이스스케이트,풋살,"화, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFJ
a2038,크로스핏,유도,아이스스케이트,월,"오전, 오후, 늦은 오후, 저녁, 밤",INTP
a2039,축구,농구,태권도,"월, 화, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",INTP
a2040,배드민턴,필라테스,테니스,"월, 화, 수, 목, 금, 토, 일","오후, 늦은 오후",ESTP
a2041,볼링,등산,주짓수,"월, 토","오전, 늦은 오후, 저녁",ISTP
a2042,무에타이,크로스핏,주짓수,수,"오전, 오후, 저녁, 밤",ISFJ
a2043,야구,발야구,인라인스케이트,"수, 목","이른 오전, 오전, 오후, 늦은 오후, 저녁",ENTP
a2044,필라테스,스키,클라이밍,"수, 금","이른 오전, 오전, 저녁",INFP
a2045,러닝,볼링,유도,"월, 화, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",ESFP
a2046,필라테스,배드민턴,피구,"월, 화, 수, 금, 토","오전, 늦은 오후, 저녁",ESTP
a2047,태권도,야구,보드,"월, 수, 목, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁",ESTJ
a2048,피구,주짓수,사이클,"월, 화, 수, 목, 금, 일","오후, 늦은 오후, 저녁",ENFJ
a2049,사이클,서핑,주짓수,"월, 수, 목, 금, 토, 일",늦은 오후,ESTP
a2050,사이클,필라테스,무에타이,"월, 수, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENTP
a2051,스키,피구,러닝,수,"오전, 오후, 늦은 오후, 밤",ISFJ
a2052,서핑,러닝,피구,"화, 금, 토","오후, 늦은 오후, 저녁",ISFJ
a2053,아이스스케이트,주짓수,스노보드,"월, 화",밤,ISTP
a2054,테니스,농구,탁구,"수, 목, 일",늦은 오후,ENTJ
a2055,인라인스케이트,크로스핏,축구,"화, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a2056,농구,유도,테니스,"월, 화, 수, 목, 금, 토","이른 오전, 늦은 오후, 저녁",ESFJ
a2057,요가,유도,마라톤,"월, 수, 목, 금, 일","이른 오전, 오후, 저녁, 밤",ENFP
a2058,태권도,서핑,스키,"월, 화, 수, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁",INTP
a2059,배구,필라테스,족구,"월, 화, 수, 목, 금",오후,INFP
a2060,러닝,배드민턴,사이클,"월, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 저녁, 밤",INFP
a2061,수영,발야구,스노보드,"수, 목, 금, 토","이른 오전, 늦은 오후, 밤",INFJ
a2062,골프/스크린골프,태권도,발야구,"월, 수, 금, 토, 일","늦은 오후, 저녁",ESFJ
a2063,보드,탁구,아이스스케이트,수,"오후, 늦은 오후, 저녁",ISFP
a2064,스쿼시,등산,크로스핏,"금, 토, 일","이른 오전, 오전",ENFP
a2065,등산,탁구,피구,"월, 화, 수, 목, 금, 토, 일",오후,ESFJ
a2066,피구,스키,클라이밍,"화, 수, 목, 금, 토","이른 오전, 오전, 오후, 밤",ENFJ
a2067,사이클,헬스,서핑,"화, 목","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a2068,서핑,족구,클라이밍,"월, 화, 수, 금",이른 오전,INTJ
a2069,피구,러닝,스쿼시,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTP
a2070,무에타이,스쿼시,인라인스케이트,화,"이른 오전, 오전, 오후",INTP
a2071,발야구,스노보드,탁구,"월, 화, 수, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a2072,필라테스,발야구,클라이밍,"월, 목","이른 오전, 오전, 오후, 저녁, 밤",INTP
a2073,등산,수영,유도,화,밤,ISTJ
a2074,스노보드,풋살,스키,"월, 화, 수, 금, 일",밤,ISFP
a2075,요가,볼링,헬스,"화, 수, 토, 일","이른 오전, 오후, 늦은 오후, 저녁",INTP
a2076,복싱,사이클,족구,"월, 화, 수, 목, 금, 토, 일",늦은 오후,ESTP
a2077,축구,골프/스크린골프,무에타이,"화, 토",저녁,INFJ
a2078,러닝,헬스,복싱,화,"이른 오전, 오전, 오후, 늦은 오후, 저녁",INTP
a2079,러닝,스키,배구,"월, 화, 수, 토","오후, 늦은 오후, 밤",ESTJ
a2080,배드민턴,피구,아이스스케이트,"목, 금",이른 오전,ISFP
a2081,마라톤,수영,테니스,"월, 화, 수",오후,ISFP
a2082,골프/스크린골프,크로스핏,탁구,"월, 화, 수, 목, 금, 토, 일","오후, 늦은 오후, 밤",ESTJ
a2083,발야구,주짓수,골프/스크린골프,"수, 일",저녁,INTP
a2084,클라이밍,스쿼시,등산,"목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFP
a2085,필라테스,스쿼시,농구,"화, 목","이른 오전, 오전, 오후",ISFP
a2086,태권도,유도,볼링,"월, 화, 수, 목, 금, 토","이른 오전, 늦은 오후, 저녁",ESTP
a2087,수영,스노보드,농구,"월, 금","이른 오전, 오전, 오후, 늦은 오후",ISFJ
a2088,테니스,헬스,사이클,"화, 금, 일","이른 오전, 오후, 저녁, 밤",ESFP
a2089,아이스스케이트,배구,볼링,월,"이른 오전, 오전",ISTJ
a2090,배드민턴,요가,아이스스케이트,"월, 수, 목, 토, 일",저녁,ENTJ
a2091,스키,태권도,피구,"월, 화, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",ENFJ
a2092,주짓수,아이스스케이트,요가,"월, 화, 수, 목, 금, 토, 일",오후,ENFJ
a2093,배드민턴,농구,수영,"월, 화, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",ENTJ
a2094,테니스,농구,인라인스케이트,"월, 수, 토","이른 오전, 오전, 오후",ESTP
a2095,골프/스크린골프,족구,발야구,목,오전,ENTJ
a2096,헬스,배구,농구,"월, 화, 수, 목, 금, 토, 일","오전, 오후, 밤",ISFJ
a2097,골프/스크린골프,테니스,사이클,"화, 수, 목, 금, 일","저녁, 밤",ISFJ
a2098,수영,유도,태권도,"화, 목, 금, 일","이른 오전, 오전, 오후, 늦은 오후",ENTJ
a2099,풋살,골프/스크린골프,배구,토,이른 오전,ISTP
a2100,사이클,피구,필라테스,"월, 수, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a2101,사이클,배드민턴,야구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후",ENTJ
a2102,헬스,피구,무에타이,"월, 수, 목, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFP
a2103,유도,요가,러닝,"월, 화, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a2104,무에타이,클라이밍,볼링,"화, 수, 금","이른 오전, 오전, 오후, 늦은 오후, 밤",ESFP
a2105,족구,러닝,헬스,"화, 수, 목","이른 오전, 오후, 밤",ESTJ
a2106,마라톤,발야구,태권도,"월, 수, 목, 금, 토, 일",오전,ISTJ
